run,time
1, 0.11925005912780762 
2, 0.03991365432739258 
3, 0.04827547073364258 
4, 0.0967566967010498 
5, 0.05253028869628906 
6, 0.054264068603515625 
7, 0.056937217712402344 
8, 0.05358004570007324 
9, 0.05875420570373535 
10, 0.050863027572631836 
11, 0.05592155456542969 
12, 0.05717778205871582 
13, 0.06464481353759766 
14, 0.05478811264038086 
15, 0.06113886833190918 
16, 0.05419754981994629 
17, 0.05397486686706543 
18, 0.050546884536743164 
19, 0.06102418899536133 
20, 0.0527501106262207 
21, 0.058113813400268555 
22, 0.05466032028198242 
23, 0.05594778060913086 
24, 0.05529189109802246 
25, 0.05134415626525879 
26, 0.044318437576293945 
27, 0.06205391883850098 
28, 0.05062603950500488 
29, 0.052889347076416016 
30, 0.05314326286315918 
31, 0.052141666412353516 
32, 0.04950976371765137 
33, 0.051016807556152344 
34, 0.03914809226989746 
35, 0.044374942779541016 
36, 0.0528109073638916 
37, 0.054076433181762695 
38, 0.06139039993286133 
39, 0.058179378509521484 
40, 0.05987715721130371 
41, 0.048688411712646484 
42, 0.05211210250854492 
43, 0.05188870429992676 
44, 0.04648399353027344 
45, 0.05311846733093262 
46, 0.06064128875732422 
47, 0.056575775146484375 
48, 0.05177044868469238 
49, 0.054732322692871094 
50, 0.05353283882141113 
51, 0.05550217628479004 
52, 0.051546573638916016 
53, 0.043491363525390625 
54, 0.0534977912902832 
55, 0.05545663833618164 
56, 0.05307507514953613 
57, 0.05136513710021973 
58, 0.053662776947021484 
59, 0.050827980041503906 
60, 0.05265974998474121 
61, 0.05713844299316406 
62, 0.05552411079406738 
63, 0.056227922439575195 
64, 0.051598310470581055 
65, 0.05414581298828125 
66, 0.04950141906738281 
67, 0.05290412902832031 
68, 0.051393747329711914 
69, 0.04836392402648926 
70, 0.05549740791320801 
71, 0.054166316986083984 
72, 0.052362918853759766 
73, 0.05267524719238281 
74, 0.05758547782897949 
75, 0.05120444297790527 
76, 0.05340433120727539 
77, 0.05361485481262207 
78, 0.05893969535827637 
79, 0.056577205657958984 
80, 0.06506514549255371 
81, 0.054419755935668945 
82, 0.049971818923950195 
83, 0.04200935363769531 
84, 0.056200504302978516 
85, 0.04920697212219238 
86, 0.0527195930480957 
87, 0.056412696838378906 
88, 0.05456399917602539 
89, 0.04358172416687012 
90, 0.054024457931518555 
91, 0.05179762840270996 
92, 0.057892799377441406 
93, 0.0562436580657959 
94, 0.06099081039428711 
95, 0.05275225639343262 
96, 0.0546262264251709 
97, 0.05555129051208496 
98, 0.05549454689025879 
99, 0.04931163787841797 
100, 0.05242490768432617 
