run, time 
1, 10.123454636788321  
2, 10.602667808532715 
3, 10.859550714492798 
4, 10.659547805786133 
5, 17.178701877593994 
6, 10.859101295471191 
7, 10.792153358459473 
8, 10.721317291259766 
9, 11.001068830490112 
10, 11.071114778518677 
11, 11.043531894683838 
12, 10.697439432144165 
13, 13.393848657608032 
14, 11.236854791641235 
15, 10.797770977020264 
16, 11.118037223815918 
17, 10.987083673477173 
18, 11.075501918792725 
19, 10.712735176086426 
20, 10.824082136154175 
21, 10.68732738494873 
22, 10.718260049819946 
23, 10.948240518569946 
24, 10.660794258117676 
25, 10.865594625473022 
26, 10.831691265106201 
27, 11.00136113166809 
28, 10.89328932762146 
29, 10.929158687591553 
30, 10.768184185028076 
31, 12.862703084945679 
32, 11.600340604782104 
33, 10.938138246536255 
34, 11.028799533843994 
35, 10.673269510269165 
36, 10.868271589279175 
37, 10.9533851146698 
38, 10.730443477630615 
39, 10.826867818832397 
40, 10.993836879730225 
41, 11.335908651351929 
42, 10.948458194732666 
43, 11.036349058151245 
44, 10.807361364364624 
45, 10.654838562011719 
46, 10.683678150177002 
47, 10.993387937545776 
48, 10.950249195098877 
49, 10.998066186904907 
50, 11.092861890792847 
51, 11.078234195709229 
52, 10.677671194076538 
53, 10.93901777267456 
54, 11.182076692581177 
55, 10.856339931488037 
56, 10.63401174545288 
57, 10.860105514526367 
58, 10.875588178634644 
59, 11.047608852386475 
60, 11.006424188613892 
61, 11.46529769897461 
62, 10.649211406707764 
63, 10.840131044387817 
64, 10.681498050689697 
65, 11.08511471748352 
66, 10.82648253440857 
67, 10.919696807861328 
68, 11.026365041732788 
69, 10.927367925643921 
70, 10.896815538406372 
71, 11.353160619735718 
72, 10.791064977645874 
73, 11.200369596481323 
74, 10.90019178390503 
75, 10.62270188331604 
76, 10.630897760391235 
77, 12.620644569396973 
78, 10.665976524353027 
79, 10.831672668457031 
80, 10.914861917495728 
81, 10.783629894256592 
82, 10.83336353302002 
83, 10.617142677307129 
84, 10.802522420883179 
85, 10.736804008483887 
86, 10.704005241394043 
87, 11.256699323654175 
88, 10.628525495529175 
89, 10.803915023803711 
90, 10.9059898853302 
91, 10.89746379852295 
92, 11.091540336608887 
93, 10.766831636428833 
94, 10.743381023406982 
95, 10.90286922454834 
96, 10.926723957061768 
97, 11.273716449737549 
98, 10.687252759933472 
99, 10.691607475280762 
100, 10.70224404335022 
