run,time
1, 1.4564189910888672 
2, 1.0835347175598145 
3, 1.0734364986419678 
4, 1.084885835647583 
5, 1.0881268978118896 
6, 1.2095978260040283 
7, 1.0767958164215088 
8, 1.0915746688842773 
9, 1.0839755535125732 
10, 1.07826828956604 
11, 1.2051489353179932 
12, 1.220710039138794 
13, 1.0754976272583008 
14, 1.2019083499908447 
15, 1.0783960819244385 
16, 1.07904052734375 
17, 1.071230411529541 
18, 1.0766215324401855 
19, 1.0818943977355957 
20, 1.0759854316711426 
21, 1.0789010524749756 
22, 1.077876091003418 
23, 1.0794339179992676 
24, 1.082474946975708 
25, 1.083702564239502 
26, 1.0770764350891113 
27, 1.087409496307373 
28, 1.0670349597930908 
29, 1.0847840309143066 
30, 1.0786869525909424 
31, 1.0654540061950684 
32, 1.178664207458496 
33, 1.0728566646575928 
34, 1.3784277439117432 
35, 1.2510292530059814 
36, 1.091892957687378 
37, 1.2665715217590332 
38, 1.1701745986938477 
39, 1.076223373413086 
40, 1.1492292881011963 
41, 1.078279733657837 
42, 1.3340678215026855 
43, 1.0750982761383057 
44, 1.1190226078033447 
45, 1.152740240097046 
46, 1.2376022338867188 
47, 1.064345121383667 
48, 1.0843989849090576 
49, 1.0986249446868896 
50, 1.0754303932189941 
51, 1.0685217380523682 
52, 1.0778186321258545 
53, 1.0835728645324707 
54, 1.066094160079956 
55, 1.155449628829956 
56, 1.1297986507415771 
57, 1.0827901363372803 
58, 1.0823054313659668 
59, 1.0962162017822266 
60, 1.1078932285308838 
61, 1.0879614353179932 
62, 1.0973711013793945 
63, 1.0842928886413574 
64, 1.0718224048614502 
65, 1.148482322692871 
66, 1.2939670085906982 
67, 1.3048150539398193 
68, 1.0844533443450928 
69, 1.189497709274292 
70, 1.0788726806640625 
71, 1.2746868133544922 
72, 1.0747103691101074 
73, 1.1615145206451416 
74, 1.088900089263916 
75, 1.0644359588623047 
76, 1.0771355628967285 
77, 1.0755412578582764 
78, 1.0729737281799316 
79, 1.0758342742919922 
80, 1.3073055744171143 
81, 1.382504940032959 
82, 1.0743348598480225 
83, 1.0730197429656982 
84, 1.0767695903778076 
85, 1.0757346153259277 
86, 1.1713426113128662 
87, 1.2314560413360596 
88, 1.0740838050842285 
89, 1.0831241607666016 
90, 1.0881009101867676 
91, 1.1074304580688477 
92, 1.0802199840545654 
93, 1.2148799896240234 
94, 1.071936845779419 
95, 1.2208075523376465 
96, 1.0801360607147217 
97, 1.0649621486663818 
98, 2.049025297164917 
99, 1.0802898406982422 
100, 1.065215826034546 
