run,time
1, 1.1798782348632812 
2, 1.1393663883209229 
3, 1.0942270755767822 
4, 1.1112148761749268 
5, 1.159639596939087 
6, 1.1368107795715332 
7, 1.1264557838439941 
8, 1.1419074535369873 
9, 1.1398472785949707 
10, 1.3798725605010986 
11, 1.132483959197998 
12, 1.1064097881317139 
13, 1.144277572631836 
14, 1.0940158367156982 
15, 1.1405892372131348 
16, 1.114844799041748 
17, 1.1112537384033203 
18, 1.1589198112487793 
19, 1.2312355041503906 
20, 1.100935935974121 
21, 1.1209540367126465 
22, 1.151158332824707 
23, 1.1915972232818604 
24, 1.1060960292816162 
25, 1.099181890487671 
26, 1.0920994281768799 
27, 1.109100341796875 
28, 1.1170618534088135 
29, 1.1073734760284424 
30, 1.0994863510131836 
31, 1.1347339153289795 
32, 1.2425651550292969 
33, 1.1451449394226074 
34, 2.729006767272949 
35, 1.1268928050994873 
36, 1.1004664897918701 
37, 1.103621244430542 
38, 1.3590567111968994 
39, 1.1933174133300781 
40, 1.141974925994873 
41, 1.1704580783843994 
42, 1.15785813331604 
43, 1.2479915618896484 
44, 1.1341655254364014 
45, 1.1997745037078857 
46, 1.1430764198303223 
47, 1.1143450736999512 
48, 1.1491868495941162 
49, 1.141960859298706 
50, 1.1340057849884033 
51, 1.1018705368041992 
52, 1.1452748775482178 
53, 1.129406213760376 
54, 1.0985348224639893 
55, 1.146864652633667 
56, 1.1563470363616943 
57, 1.1108739376068115 
58, 1.1288738250732422 
59, 1.1099612712860107 
60, 1.124711275100708 
61, 1.1253995895385742 
62, 1.09688138961792 
63, 1.121624231338501 
64, 1.1355540752410889 
65, 1.1724116802215576 
66, 1.1502907276153564 
67, 2.497359037399292 
68, 4.883926868438721 
69, 1.1371541023254395 
70, 1.1189296245574951 
71, 1.1245324611663818 
72, 1.1041178703308105 
73, 1.1323225498199463 
74, 1.1205830574035645 
75, 1.2009847164154053 
76, 1.0991239547729492 
77, 1.115257978439331 
78, 1.1448628902435303 
79, 1.107940912246704 
80, 1.1717536449432373 
81, 1.1086006164550781 
82, 1.2757806777954102 
83, 1.1060855388641357 
84, 1.1047148704528809 
85, 1.1254775524139404 
86, 1.1190755367279053 
87, 1.0988588333129883 
88, 1.10728120803833 
89, 1.1433730125427246 
90, 1.1164498329162598 
91, 1.0975806713104248 
92, 1.1699914932250977 
93, 1.1063823699951172 
94, 1.1183357238769531 
95, 1.1249549388885498 
96, 1.1277966499328613 
97, 1.1288840770721436 
98, 1.1649093627929688 
99, 1.1371533870697021 
100, 1.7472970485687256 
