event,file_size,storage_mode,max_erasures,time
erasure_write,102400,erasure_coding_rs,2,0.003000974655151367
finished,102400,erasure_coding_rs,2,0.0035126209259033203
erasure_write,102400,erasure_coding_rs,2,0.003092050552368164
finished,102400,erasure_coding_rs,2,0.0035839080810546875
erasure_write,102400,erasure_coding_rs,2,0.0036804676055908203
finished,102400,erasure_coding_rs,2,0.004210948944091797
erasure_write,102400,erasure_coding_rs,2,0.003015756607055664
finished,102400,erasure_coding_rs,2,0.0035762786865234375
erasure_write,102400,erasure_coding_rs,2,0.0029909610748291016
finished,102400,erasure_coding_rs,2,0.00360107421875
erasure_write,102400,erasure_coding_rs,2,0.0030727386474609375
finished,102400,erasure_coding_rs,2,0.0036911964416503906
erasure_write,102400,erasure_coding_rs,2,0.003412008285522461
finished,102400,erasure_coding_rs,2,0.004113674163818359
erasure_write,102400,erasure_coding_rs,2,0.003192424774169922
finished,102400,erasure_coding_rs,2,0.0037622451782226562
erasure_write,102400,erasure_coding_rs,2,0.0030133724212646484
finished,102400,erasure_coding_rs,2,0.003535032272338867
erasure_write,102400,erasure_coding_rs,2,0.003062725067138672
finished,102400,erasure_coding_rs,2,0.003797292709350586
erasure_write,102400,erasure_coding_rs,2,0.003561258316040039
finished,102400,erasure_coding_rs,2,0.0042307376861572266
erasure_write,102400,erasure_coding_rs,2,0.003007650375366211
finished,102400,erasure_coding_rs,2,0.003658294677734375
erasure_write,102400,erasure_coding_rs,2,0.0032715797424316406
finished,102400,erasure_coding_rs,2,0.0037992000579833984
erasure_write,102400,erasure_coding_rs,2,0.0029273033142089844
finished,102400,erasure_coding_rs,2,0.003415346145629883
erasure_write,102400,erasure_coding_rs,2,0.0031311511993408203
finished,102400,erasure_coding_rs,2,0.0036461353302001953
erasure_write,102400,erasure_coding_rs,2,0.0031516551971435547
finished,102400,erasure_coding_rs,2,0.003794431686401367
erasure_write,102400,erasure_coding_rs,2,0.003086566925048828
finished,102400,erasure_coding_rs,2,0.0036449432373046875
erasure_write,102400,erasure_coding_rs,2,0.002970457077026367
finished,102400,erasure_coding_rs,2,0.003485441207885742
erasure_write,102400,erasure_coding_rs,2,0.0030815601348876953
finished,102400,erasure_coding_rs,2,0.003655672073364258
erasure_write,102400,erasure_coding_rs,2,0.0029039382934570312
finished,102400,erasure_coding_rs,2,0.0033991336822509766
erasure_write,102400,erasure_coding_rs,2,0.002946138381958008
finished,102400,erasure_coding_rs,2,0.0034372806549072266
erasure_write,102400,erasure_coding_rs,2,0.002895832061767578
finished,102400,erasure_coding_rs,2,0.003378152847290039
erasure_write,102400,erasure_coding_rs,2,0.0029959678649902344
finished,102400,erasure_coding_rs,2,0.003606557846069336
erasure_write,102400,erasure_coding_rs,2,0.0028467178344726562
finished,102400,erasure_coding_rs,2,0.003391742706298828
erasure_write,102400,erasure_coding_rs,2,0.0029230117797851562
finished,102400,erasure_coding_rs,2,0.0034685134887695312
erasure_write,102400,erasure_coding_rs,2,0.0029685497283935547
finished,102400,erasure_coding_rs,2,0.0035936832427978516
erasure_write,102400,erasure_coding_rs,2,0.003053426742553711
finished,102400,erasure_coding_rs,2,0.0036134719848632812
erasure_write,102400,erasure_coding_rs,2,0.0029554367065429688
finished,102400,erasure_coding_rs,2,0.003470897674560547
erasure_write,102400,erasure_coding_rs,2,0.0028929710388183594
finished,102400,erasure_coding_rs,2,0.003353595733642578
erasure_write,102400,erasure_coding_rs,2,0.0031876564025878906
finished,102400,erasure_coding_rs,2,0.0037522315979003906
erasure_write,102400,erasure_coding_rs,2,0.0029230117797851562
finished,102400,erasure_coding_rs,2,0.0034253597259521484
erasure_write,102400,erasure_coding_rs,2,0.003007173538208008
finished,102400,erasure_coding_rs,2,0.0036263465881347656
erasure_write,102400,erasure_coding_rs,2,0.0028977394104003906
finished,102400,erasure_coding_rs,2,0.003425121307373047
erasure_write,102400,erasure_coding_rs,2,0.0029878616333007812
finished,102400,erasure_coding_rs,2,0.003535747528076172
erasure_write,102400,erasure_coding_rs,2,0.0029718875885009766
finished,102400,erasure_coding_rs,2,0.0035614967346191406
erasure_write,102400,erasure_coding_rs,2,0.0030755996704101562
finished,102400,erasure_coding_rs,2,0.003674745559692383
erasure_write,102400,erasure_coding_rs,2,0.003072977066040039
finished,102400,erasure_coding_rs,2,0.0036029815673828125
erasure_write,102400,erasure_coding_rs,2,0.0029764175415039062
finished,102400,erasure_coding_rs,2,0.003481149673461914
erasure_write,102400,erasure_coding_rs,2,0.0029349327087402344
finished,102400,erasure_coding_rs,2,0.0035867691040039062
erasure_write,102400,erasure_coding_rs,2,0.002979278564453125
finished,102400,erasure_coding_rs,2,0.0035314559936523438
erasure_write,102400,erasure_coding_rs,2,0.0030341148376464844
finished,102400,erasure_coding_rs,2,0.0035271644592285156
erasure_write,102400,erasure_coding_rs,2,0.002921581268310547
finished,102400,erasure_coding_rs,2,0.0034067630767822266
erasure_write,102400,erasure_coding_rs,2,0.003050565719604492
finished,102400,erasure_coding_rs,2,0.0036580562591552734
erasure_write,102400,erasure_coding_rs,2,0.003019571304321289
finished,102400,erasure_coding_rs,2,0.003724336624145508
erasure_write,102400,erasure_coding_rs,2,0.0030312538146972656
finished,102400,erasure_coding_rs,2,0.0035212039947509766
erasure_write,102400,erasure_coding_rs,2,0.0030977725982666016
finished,102400,erasure_coding_rs,2,0.004023313522338867
erasure_write,102400,erasure_coding_rs,2,0.0030388832092285156
finished,102400,erasure_coding_rs,2,0.0035791397094726562
erasure_write,102400,erasure_coding_rs,2,0.0032339096069335938
finished,102400,erasure_coding_rs,2,0.0037331581115722656
erasure_write,102400,erasure_coding_rs,2,0.003032684326171875
finished,102400,erasure_coding_rs,2,0.003560781478881836
erasure_write,102400,erasure_coding_rs,2,0.0029816627502441406
finished,102400,erasure_coding_rs,2,0.003576993942260742
erasure_write,102400,erasure_coding_rs,2,0.0029969215393066406
finished,102400,erasure_coding_rs,2,0.0036208629608154297
erasure_write,102400,erasure_coding_rs,2,0.0030350685119628906
finished,102400,erasure_coding_rs,2,0.003544330596923828
erasure_write,102400,erasure_coding_rs,2,0.0029540061950683594
finished,102400,erasure_coding_rs,2,0.0034668445587158203
erasure_write,102400,erasure_coding_rs,2,0.0029778480529785156
finished,102400,erasure_coding_rs,2,0.0035457611083984375
erasure_write,102400,erasure_coding_rs,2,0.0030395984649658203
finished,102400,erasure_coding_rs,2,0.003649473190307617
erasure_write,102400,erasure_coding_rs,2,0.0030260086059570312
finished,102400,erasure_coding_rs,2,0.003543853759765625
erasure_write,102400,erasure_coding_rs,2,0.003396272659301758
finished,102400,erasure_coding_rs,2,0.003994941711425781
erasure_write,102400,erasure_coding_rs,2,0.003058910369873047
finished,102400,erasure_coding_rs,2,0.003635883331298828
erasure_write,102400,erasure_coding_rs,2,0.003133535385131836
finished,102400,erasure_coding_rs,2,0.0037000179290771484
erasure_write,102400,erasure_coding_rs,2,0.003153085708618164
finished,102400,erasure_coding_rs,2,0.0037386417388916016
erasure_write,102400,erasure_coding_rs,2,0.0029306411743164062
finished,102400,erasure_coding_rs,2,0.0034246444702148438
erasure_write,102400,erasure_coding_rs,2,0.0029425621032714844
finished,102400,erasure_coding_rs,2,0.003453969955444336
erasure_write,102400,erasure_coding_rs,2,0.0033004283905029297
finished,102400,erasure_coding_rs,2,0.0037932395935058594
erasure_write,102400,erasure_coding_rs,2,0.0030357837677001953
finished,102400,erasure_coding_rs,2,0.003537416458129883
erasure_write,1048576,erasure_coding_rs,2,0.005889892578125
finished,1048576,erasure_coding_rs,2,0.0065228939056396484
erasure_write,1048576,erasure_coding_rs,2,0.005474090576171875
finished,1048576,erasure_coding_rs,2,0.006200551986694336
erasure_write,1048576,erasure_coding_rs,2,0.005450010299682617
finished,1048576,erasure_coding_rs,2,0.006108283996582031
erasure_write,1048576,erasure_coding_rs,2,0.00546717643737793
finished,1048576,erasure_coding_rs,2,0.006172657012939453
erasure_write,1048576,erasure_coding_rs,2,0.0054628849029541016
finished,1048576,erasure_coding_rs,2,0.006138324737548828
erasure_write,1048576,erasure_coding_rs,2,0.006479501724243164
finished,1048576,erasure_coding_rs,2,0.007126331329345703
erasure_write,1048576,erasure_coding_rs,2,0.0047454833984375
finished,1048576,erasure_coding_rs,2,0.005392789840698242
erasure_write,1048576,erasure_coding_rs,2,0.005735158920288086
finished,1048576,erasure_coding_rs,2,0.006509304046630859
erasure_write,1048576,erasure_coding_rs,2,0.005727529525756836
finished,1048576,erasure_coding_rs,2,0.006401538848876953
erasure_write,1048576,erasure_coding_rs,2,0.004921436309814453
finished,1048576,erasure_coding_rs,2,0.0058994293212890625
erasure_write,1048576,erasure_coding_rs,2,0.005520343780517578
finished,1048576,erasure_coding_rs,2,0.0063250064849853516
erasure_write,1048576,erasure_coding_rs,2,0.0057201385498046875
finished,1048576,erasure_coding_rs,2,0.006445169448852539
erasure_write,1048576,erasure_coding_rs,2,0.005639553070068359
finished,1048576,erasure_coding_rs,2,0.006356954574584961
erasure_write,1048576,erasure_coding_rs,2,0.005684614181518555
finished,1048576,erasure_coding_rs,2,0.006627798080444336
erasure_write,1048576,erasure_coding_rs,2,0.005588531494140625
finished,1048576,erasure_coding_rs,2,0.006263017654418945
erasure_write,1048576,erasure_coding_rs,2,0.005747079849243164
finished,1048576,erasure_coding_rs,2,0.0064373016357421875
erasure_write,1048576,erasure_coding_rs,2,0.005540370941162109
finished,1048576,erasure_coding_rs,2,0.0062160491943359375
erasure_write,1048576,erasure_coding_rs,2,0.005599498748779297
finished,1048576,erasure_coding_rs,2,0.006287813186645508
erasure_write,1048576,erasure_coding_rs,2,0.0056171417236328125
finished,1048576,erasure_coding_rs,2,0.006316184997558594
erasure_write,1048576,erasure_coding_rs,2,0.005680561065673828
finished,1048576,erasure_coding_rs,2,0.00643467903137207
erasure_write,1048576,erasure_coding_rs,2,0.0058023929595947266
finished,1048576,erasure_coding_rs,2,0.00658416748046875
erasure_write,1048576,erasure_coding_rs,2,0.005635499954223633
finished,1048576,erasure_coding_rs,2,0.0064487457275390625
erasure_write,1048576,erasure_coding_rs,2,0.005379915237426758
finished,1048576,erasure_coding_rs,2,0.006326436996459961
erasure_write,1048576,erasure_coding_rs,2,0.005692005157470703
finished,1048576,erasure_coding_rs,2,0.006547689437866211
erasure_write,1048576,erasure_coding_rs,2,0.004796743392944336
finished,1048576,erasure_coding_rs,2,0.005445957183837891
erasure_write,1048576,erasure_coding_rs,2,0.00496220588684082
finished,1048576,erasure_coding_rs,2,0.005725860595703125
erasure_write,1048576,erasure_coding_rs,2,0.00667262077331543
finished,1048576,erasure_coding_rs,2,0.0073773860931396484
erasure_write,1048576,erasure_coding_rs,2,0.0047607421875
finished,1048576,erasure_coding_rs,2,0.00539851188659668
erasure_write,1048576,erasure_coding_rs,2,0.0056781768798828125
finished,1048576,erasure_coding_rs,2,0.006410837173461914
erasure_write,1048576,erasure_coding_rs,2,0.005570173263549805
finished,1048576,erasure_coding_rs,2,0.006254911422729492
erasure_write,1048576,erasure_coding_rs,2,0.005980968475341797
finished,1048576,erasure_coding_rs,2,0.006639957427978516
erasure_write,1048576,erasure_coding_rs,2,0.004820823669433594
finished,1048576,erasure_coding_rs,2,0.005592823028564453
erasure_write,1048576,erasure_coding_rs,2,0.0060994625091552734
finished,1048576,erasure_coding_rs,2,0.006766796112060547
erasure_write,1048576,erasure_coding_rs,2,0.005685329437255859
finished,1048576,erasure_coding_rs,2,0.006390810012817383
erasure_write,1048576,erasure_coding_rs,2,0.006773471832275391
finished,1048576,erasure_coding_rs,2,0.00744318962097168
erasure_write,1048576,erasure_coding_rs,2,0.004883766174316406
finished,1048576,erasure_coding_rs,2,0.00552058219909668
erasure_write,1048576,erasure_coding_rs,2,0.005562782287597656
finished,1048576,erasure_coding_rs,2,0.006238698959350586
erasure_write,1048576,erasure_coding_rs,2,0.007044553756713867
finished,1048576,erasure_coding_rs,2,0.007816553115844727
erasure_write,1048576,erasure_coding_rs,2,0.005711555480957031
finished,1048576,erasure_coding_rs,2,0.006334066390991211
erasure_write,1048576,erasure_coding_rs,2,0.00583338737487793
finished,1048576,erasure_coding_rs,2,0.0064890384674072266
erasure_write,1048576,erasure_coding_rs,2,0.006247997283935547
finished,1048576,erasure_coding_rs,2,0.0069751739501953125
erasure_write,1048576,erasure_coding_rs,2,0.005070686340332031
finished,1048576,erasure_coding_rs,2,0.005789518356323242
erasure_write,1048576,erasure_coding_rs,2,0.005579233169555664
finished,1048576,erasure_coding_rs,2,0.0064792633056640625
erasure_write,1048576,erasure_coding_rs,2,0.005772113800048828
finished,1048576,erasure_coding_rs,2,0.006436586380004883
erasure_write,1048576,erasure_coding_rs,2,0.005441904067993164
finished,1048576,erasure_coding_rs,2,0.006150960922241211
erasure_write,1048576,erasure_coding_rs,2,0.005972146987915039
finished,1048576,erasure_coding_rs,2,0.0067217350006103516
erasure_write,1048576,erasure_coding_rs,2,0.004956960678100586
finished,1048576,erasure_coding_rs,2,0.005622386932373047
erasure_write,1048576,erasure_coding_rs,2,0.005654573440551758
finished,1048576,erasure_coding_rs,2,0.006410121917724609
erasure_write,1048576,erasure_coding_rs,2,0.006155490875244141
finished,1048576,erasure_coding_rs,2,0.00684356689453125
erasure_write,1048576,erasure_coding_rs,2,0.0056264400482177734
finished,1048576,erasure_coding_rs,2,0.006384611129760742
erasure_write,1048576,erasure_coding_rs,2,0.005910634994506836
finished,1048576,erasure_coding_rs,2,0.006714582443237305
erasure_write,1048576,erasure_coding_rs,2,0.0056383609771728516
finished,1048576,erasure_coding_rs,2,0.006294965744018555
erasure_write,1048576,erasure_coding_rs,2,0.005576610565185547
finished,1048576,erasure_coding_rs,2,0.006201744079589844
erasure_write,1048576,erasure_coding_rs,2,0.005713939666748047
finished,1048576,erasure_coding_rs,2,0.006369829177856445
erasure_write,1048576,erasure_coding_rs,2,0.005681753158569336
finished,1048576,erasure_coding_rs,2,0.0063838958740234375
erasure_write,1048576,erasure_coding_rs,2,0.00574946403503418
finished,1048576,erasure_coding_rs,2,0.006520748138427734
erasure_write,1048576,erasure_coding_rs,2,0.005519390106201172
finished,1048576,erasure_coding_rs,2,0.00616002082824707
erasure_write,1048576,erasure_coding_rs,2,0.005777835845947266
finished,1048576,erasure_coding_rs,2,0.006461381912231445
erasure_write,1048576,erasure_coding_rs,2,0.005681514739990234
finished,1048576,erasure_coding_rs,2,0.006359100341796875
erasure_write,1048576,erasure_coding_rs,2,0.005682945251464844
finished,1048576,erasure_coding_rs,2,0.00635838508605957
erasure_write,1048576,erasure_coding_rs,2,0.005420684814453125
finished,1048576,erasure_coding_rs,2,0.00627899169921875
erasure_write,1048576,erasure_coding_rs,2,0.005578517913818359
finished,1048576,erasure_coding_rs,2,0.006276845932006836
erasure_write,1048576,erasure_coding_rs,2,0.00943613052368164
finished,1048576,erasure_coding_rs,2,0.01017451286315918
erasure_write,1048576,erasure_coding_rs,2,0.00952601432800293
finished,1048576,erasure_coding_rs,2,0.010282278060913086
erasure_write,1048576,erasure_coding_rs,2,0.006574153900146484
finished,1048576,erasure_coding_rs,2,0.007388591766357422
erasure_write,1048576,erasure_coding_rs,2,0.005610466003417969
finished,1048576,erasure_coding_rs,2,0.006299495697021484
erasure_write,1048576,erasure_coding_rs,2,0.006392002105712891
finished,1048576,erasure_coding_rs,2,0.007044315338134766
erasure_write,1048576,erasure_coding_rs,2,0.006899356842041016
finished,1048576,erasure_coding_rs,2,0.007592439651489258
erasure_write,1048576,erasure_coding_rs,2,0.006824016571044922
finished,1048576,erasure_coding_rs,2,0.007601022720336914
erasure_write,1048576,erasure_coding_rs,2,0.0073359012603759766
finished,1048576,erasure_coding_rs,2,0.008038043975830078
erasure_write,1048576,erasure_coding_rs,2,0.005842685699462891
finished,1048576,erasure_coding_rs,2,0.006550788879394531
erasure_write,1048576,erasure_coding_rs,2,0.007069110870361328
finished,1048576,erasure_coding_rs,2,0.0077362060546875
erasure_write,1048576,erasure_coding_rs,2,0.005597114562988281
finished,1048576,erasure_coding_rs,2,0.006270647048950195
erasure_write,1048576,erasure_coding_rs,2,0.005666255950927734
finished,1048576,erasure_coding_rs,2,0.0063779354095458984
erasure_write,1048576,erasure_coding_rs,2,0.007190227508544922
finished,1048576,erasure_coding_rs,2,0.007999420166015625
erasure_write,1048576,erasure_coding_rs,2,0.00712132453918457
finished,1048576,erasure_coding_rs,2,0.007944583892822266
erasure_write,1048576,erasure_coding_rs,2,0.005770683288574219
finished,1048576,erasure_coding_rs,2,0.00648045539855957
erasure_write,1048576,erasure_coding_rs,2,0.005822181701660156
finished,1048576,erasure_coding_rs,2,0.0064771175384521484
erasure_write,1048576,erasure_coding_rs,2,0.005601406097412109
finished,1048576,erasure_coding_rs,2,0.0062830448150634766
erasure_write,1048576,erasure_coding_rs,2,0.005692243576049805
finished,1048576,erasure_coding_rs,2,0.006562232971191406
erasure_write,1048576,erasure_coding_rs,2,0.004993438720703125
finished,1048576,erasure_coding_rs,2,0.005788564682006836
erasure_write,1048576,erasure_coding_rs,2,0.00458979606628418
finished,1048576,erasure_coding_rs,2,0.005277156829833984
erasure_write,1048576,erasure_coding_rs,2,0.004973888397216797
finished,1048576,erasure_coding_rs,2,0.0056841373443603516
erasure_write,1048576,erasure_coding_rs,2,0.005966663360595703
finished,1048576,erasure_coding_rs,2,0.006711721420288086
erasure_write,1048576,erasure_coding_rs,2,0.005755424499511719
finished,1048576,erasure_coding_rs,2,0.006464958190917969
erasure_write,1048576,erasure_coding_rs,2,0.006205081939697266
finished,1048576,erasure_coding_rs,2,0.006863594055175781
erasure_write,1048576,erasure_coding_rs,2,0.007078886032104492
finished,1048576,erasure_coding_rs,2,0.00775909423828125
erasure_write,1048576,erasure_coding_rs,2,0.005392789840698242
finished,1048576,erasure_coding_rs,2,0.0060651302337646484
erasure_write,1048576,erasure_coding_rs,2,0.005852699279785156
finished,1048576,erasure_coding_rs,2,0.006517171859741211
erasure_write,1048576,erasure_coding_rs,2,0.005952596664428711
finished,1048576,erasure_coding_rs,2,0.006616353988647461
erasure_write,1048576,erasure_coding_rs,2,0.005929470062255859
finished,1048576,erasure_coding_rs,2,0.006634950637817383
erasure_write,1048576,erasure_coding_rs,2,0.0056803226470947266
finished,1048576,erasure_coding_rs,2,0.006391048431396484
erasure_write,1048576,erasure_coding_rs,2,0.006250619888305664
finished,1048576,erasure_coding_rs,2,0.006949424743652344
erasure_write,1048576,erasure_coding_rs,2,0.005603313446044922
finished,1048576,erasure_coding_rs,2,0.006322622299194336
erasure_write,1048576,erasure_coding_rs,2,0.0057353973388671875
finished,1048576,erasure_coding_rs,2,0.006449222564697266
erasure_write,1048576,erasure_coding_rs,2,0.005774021148681641
finished,1048576,erasure_coding_rs,2,0.006658315658569336
erasure_write,1048576,erasure_coding_rs,2,0.0057582855224609375
finished,1048576,erasure_coding_rs,2,0.006440401077270508
erasure_write,1048576,erasure_coding_rs,2,0.004956245422363281
finished,1048576,erasure_coding_rs,2,0.00559234619140625
erasure_write,1048576,erasure_coding_rs,2,0.005581378936767578
finished,1048576,erasure_coding_rs,2,0.006250619888305664
erasure_write,1048576,erasure_coding_rs,2,0.0054781436920166016
finished,1048576,erasure_coding_rs,2,0.006134986877441406
erasure_write,10485760,erasure_coding_rs,2,0.04350137710571289
finished,10485760,erasure_coding_rs,2,0.044265031814575195
erasure_write,10485760,erasure_coding_rs,2,0.04420280456542969
finished,10485760,erasure_coding_rs,2,0.044985294342041016
erasure_write,10485760,erasure_coding_rs,2,0.04255509376525879
finished,10485760,erasure_coding_rs,2,0.04337501525878906
erasure_write,10485760,erasure_coding_rs,2,0.04410815238952637
finished,10485760,erasure_coding_rs,2,0.04489445686340332
erasure_write,10485760,erasure_coding_rs,2,0.04240131378173828
finished,10485760,erasure_coding_rs,2,0.043203115463256836
erasure_write,10485760,erasure_coding_rs,2,0.0441133975982666
finished,10485760,erasure_coding_rs,2,0.0449068546295166
erasure_write,10485760,erasure_coding_rs,2,0.04306960105895996
finished,10485760,erasure_coding_rs,2,0.04389214515686035
erasure_write,10485760,erasure_coding_rs,2,0.03673672676086426
finished,10485760,erasure_coding_rs,2,0.037560224533081055
erasure_write,10485760,erasure_coding_rs,2,0.04245901107788086
finished,10485760,erasure_coding_rs,2,0.04329037666320801
erasure_write,10485760,erasure_coding_rs,2,0.03661036491394043
finished,10485760,erasure_coding_rs,2,0.03740859031677246
erasure_write,10485760,erasure_coding_rs,2,0.043688297271728516
finished,10485760,erasure_coding_rs,2,0.044507741928100586
erasure_write,10485760,erasure_coding_rs,2,0.04327082633972168
finished,10485760,erasure_coding_rs,2,0.044094085693359375
erasure_write,10485760,erasure_coding_rs,2,0.034230947494506836
finished,10485760,erasure_coding_rs,2,0.03506112098693848
erasure_write,10485760,erasure_coding_rs,2,0.04487133026123047
finished,10485760,erasure_coding_rs,2,0.045647621154785156
erasure_write,10485760,erasure_coding_rs,2,0.04486203193664551
finished,10485760,erasure_coding_rs,2,0.0456850528717041
erasure_write,10485760,erasure_coding_rs,2,0.03602790832519531
finished,10485760,erasure_coding_rs,2,0.03682112693786621
erasure_write,10485760,erasure_coding_rs,2,0.04394865036010742
finished,10485760,erasure_coding_rs,2,0.04470419883728027
erasure_write,10485760,erasure_coding_rs,2,0.04415750503540039
finished,10485760,erasure_coding_rs,2,0.04496502876281738
erasure_write,10485760,erasure_coding_rs,2,0.042890071868896484
finished,10485760,erasure_coding_rs,2,0.0438084602355957
erasure_write,10485760,erasure_coding_rs,2,0.04864859580993652
finished,10485760,erasure_coding_rs,2,0.04938769340515137
erasure_write,10485760,erasure_coding_rs,2,0.04232001304626465
finished,10485760,erasure_coding_rs,2,0.04304170608520508
erasure_write,10485760,erasure_coding_rs,2,0.042346954345703125
finished,10485760,erasure_coding_rs,2,0.04308581352233887
erasure_write,10485760,erasure_coding_rs,2,0.037404775619506836
finished,10485760,erasure_coding_rs,2,0.0382230281829834
erasure_write,10485760,erasure_coding_rs,2,0.04252886772155762
finished,10485760,erasure_coding_rs,2,0.04333829879760742
erasure_write,10485760,erasure_coding_rs,2,0.042830467224121094
finished,10485760,erasure_coding_rs,2,0.04367423057556152
erasure_write,10485760,erasure_coding_rs,2,0.043738365173339844
finished,10485760,erasure_coding_rs,2,0.04459095001220703
erasure_write,10485760,erasure_coding_rs,2,0.04261374473571777
finished,10485760,erasure_coding_rs,2,0.04345345497131348
erasure_write,10485760,erasure_coding_rs,2,0.04212236404418945
finished,10485760,erasure_coding_rs,2,0.04292440414428711
erasure_write,10485760,erasure_coding_rs,2,0.04357504844665527
finished,10485760,erasure_coding_rs,2,0.044415950775146484
erasure_write,10485760,erasure_coding_rs,2,0.044344186782836914
finished,10485760,erasure_coding_rs,2,0.04514765739440918
erasure_write,10485760,erasure_coding_rs,2,0.04235076904296875
finished,10485760,erasure_coding_rs,2,0.043180227279663086
erasure_write,10485760,erasure_coding_rs,2,0.0434877872467041
finished,10485760,erasure_coding_rs,2,0.04431343078613281
erasure_write,10485760,erasure_coding_rs,2,0.04117989540100098
finished,10485760,erasure_coding_rs,2,0.04203629493713379
erasure_write,10485760,erasure_coding_rs,2,0.04455423355102539
finished,10485760,erasure_coding_rs,2,0.04537367820739746
erasure_write,10485760,erasure_coding_rs,2,0.03436923027038574
finished,10485760,erasure_coding_rs,2,0.03522157669067383
erasure_write,10485760,erasure_coding_rs,2,0.0435338020324707
finished,10485760,erasure_coding_rs,2,0.04433274269104004
erasure_write,10485760,erasure_coding_rs,2,0.03535652160644531
finished,10485760,erasure_coding_rs,2,0.03613424301147461
erasure_write,10485760,erasure_coding_rs,2,0.044483184814453125
finished,10485760,erasure_coding_rs,2,0.04522705078125
erasure_write,10485760,erasure_coding_rs,2,0.03792428970336914
finished,10485760,erasure_coding_rs,2,0.03875255584716797
erasure_write,10485760,erasure_coding_rs,2,0.044814109802246094
finished,10485760,erasure_coding_rs,2,0.04568028450012207
erasure_write,10485760,erasure_coding_rs,2,0.04333972930908203
finished,10485760,erasure_coding_rs,2,0.04425382614135742
erasure_write,10485760,erasure_coding_rs,2,0.04471325874328613
finished,10485760,erasure_coding_rs,2,0.04557609558105469
erasure_write,10485760,erasure_coding_rs,2,0.03519320487976074
finished,10485760,erasure_coding_rs,2,0.03606367111206055
erasure_write,10485760,erasure_coding_rs,2,0.037380218505859375
finished,10485760,erasure_coding_rs,2,0.03822898864746094
erasure_write,10485760,erasure_coding_rs,2,0.04578590393066406
finished,10485760,erasure_coding_rs,2,0.04653024673461914
erasure_write,10485760,erasure_coding_rs,2,0.04371309280395508
finished,10485760,erasure_coding_rs,2,0.044504642486572266
erasure_write,10485760,erasure_coding_rs,2,0.045290470123291016
finished,10485760,erasure_coding_rs,2,0.04611778259277344
erasure_write,10485760,erasure_coding_rs,2,0.045618534088134766
finished,10485760,erasure_coding_rs,2,0.04653763771057129
erasure_write,10485760,erasure_coding_rs,2,0.04764842987060547
finished,10485760,erasure_coding_rs,2,0.048391103744506836
erasure_write,10485760,erasure_coding_rs,2,0.044422149658203125
finished,10485760,erasure_coding_rs,2,0.04521536827087402
erasure_write,10485760,erasure_coding_rs,2,0.039812564849853516
finished,10485760,erasure_coding_rs,2,0.04081130027770996
erasure_write,10485760,erasure_coding_rs,2,0.03767967224121094
finished,10485760,erasure_coding_rs,2,0.03855562210083008
erasure_write,10485760,erasure_coding_rs,2,0.04726386070251465
finished,10485760,erasure_coding_rs,2,0.04806780815124512
erasure_write,10485760,erasure_coding_rs,2,0.04632711410522461
finished,10485760,erasure_coding_rs,2,0.0471799373626709
erasure_write,10485760,erasure_coding_rs,2,0.06711292266845703
finished,10485760,erasure_coding_rs,2,0.06805968284606934
erasure_write,10485760,erasure_coding_rs,2,0.042203426361083984
finished,10485760,erasure_coding_rs,2,0.04297971725463867
erasure_write,10485760,erasure_coding_rs,2,0.0420839786529541
finished,10485760,erasure_coding_rs,2,0.04286599159240723
erasure_write,10485760,erasure_coding_rs,2,0.03344869613647461
finished,10485760,erasure_coding_rs,2,0.034507036209106445
erasure_write,10485760,erasure_coding_rs,2,0.03624701499938965
finished,10485760,erasure_coding_rs,2,0.0370330810546875
erasure_write,10485760,erasure_coding_rs,2,0.042344093322753906
finished,10485760,erasure_coding_rs,2,0.04313516616821289
erasure_write,10485760,erasure_coding_rs,2,0.04234743118286133
finished,10485760,erasure_coding_rs,2,0.0430908203125
erasure_write,10485760,erasure_coding_rs,2,0.04301285743713379
finished,10485760,erasure_coding_rs,2,0.04377388954162598
erasure_write,10485760,erasure_coding_rs,2,0.04417920112609863
finished,10485760,erasure_coding_rs,2,0.04497528076171875
erasure_write,10485760,erasure_coding_rs,2,0.04227113723754883
finished,10485760,erasure_coding_rs,2,0.04304647445678711
erasure_write,10485760,erasure_coding_rs,2,0.037962913513183594
finished,10485760,erasure_coding_rs,2,0.03874683380126953
erasure_write,10485760,erasure_coding_rs,2,0.03445315361022949
finished,10485760,erasure_coding_rs,2,0.03525066375732422
erasure_write,10485760,erasure_coding_rs,2,0.04379439353942871
finished,10485760,erasure_coding_rs,2,0.04478716850280762
erasure_write,10485760,erasure_coding_rs,2,0.042502641677856445
finished,10485760,erasure_coding_rs,2,0.043312788009643555
erasure_write,10485760,erasure_coding_rs,2,0.04281330108642578
finished,10485760,erasure_coding_rs,2,0.043587684631347656
erasure_write,10485760,erasure_coding_rs,2,0.047031402587890625
finished,10485760,erasure_coding_rs,2,0.04790759086608887
erasure_write,10485760,erasure_coding_rs,2,0.03592181205749512
finished,10485760,erasure_coding_rs,2,0.03673100471496582
erasure_write,10485760,erasure_coding_rs,2,0.04546713829040527
finished,10485760,erasure_coding_rs,2,0.04624152183532715
erasure_write,10485760,erasure_coding_rs,2,0.043303728103637695
finished,10485760,erasure_coding_rs,2,0.04404783248901367
