run, time 
1, 0.4117598533630371 
2, 0.3211393356323242 
3, 0.2901771068572998 
4, 0.30829477310180664 
5, 0.2958385944366455 
6, 0.30077695846557617 
7, 0.3047826290130615 
8, 0.28885984420776367 
9, 0.3138270378112793 
10, 0.2937917709350586 
11, 0.3058204650878906 
12, 0.3088376522064209 
13, 0.3019590377807617 
14, 0.29445862770080566 
15, 0.2948172092437744 
16, 0.2998006343841553 
17, 0.3008091449737549 
18, 0.3048229217529297 
19, 0.30858850479125977 
20, 0.2928345203399658 
21, 0.33476805686950684 
22, 0.3081843852996826 
23, 0.29895853996276855 
24, 0.2958211898803711 
25, 0.2938103675842285 
26, 0.3096742630004883 
27, 0.30783653259277344 
28, 0.3000631332397461 
29, 0.3076167106628418 
30, 0.29982972145080566 
31, 0.2908048629760742 
32, 0.2967987060546875 
33, 0.30078577995300293 
34, 0.2997102737426758 
35, 0.2959635257720947 
36, 0.3054323196411133 
37, 0.30010986328125 
38, 0.2917931079864502 
39, 0.30995702743530273 
40, 0.3025522232055664 
41, 0.2923862934112549 
42, 0.32318687438964844 
43, 0.2947826385498047 
44, 0.288867712020874 
45, 0.3048107624053955 
46, 0.298983097076416 
47, 0.33777832984924316 
48, 0.3044312000274658 
49, 0.303377628326416 
50, 0.2993495464324951 
51, 0.29788851737976074 
52, 0.2917954921722412 
53, 0.30478525161743164 
54, 0.38849353790283203 
55, 0.3028564453125 
56, 0.31073570251464844 
57, 0.30176687240600586 
58, 0.29734015464782715 
59, 0.31182336807250977 
60, 0.30879974365234375 
61, 0.33176517486572266 
62, 0.3110196590423584 
63, 0.2970237731933594 
64, 0.31046009063720703 
65, 0.3117389678955078 
66, 0.31179332733154297 
67, 0.3367884159088135 
68, 0.33173656463623047 
69, 0.29380297660827637 
70, 0.32266902923583984 
71, 0.31179261207580566 
72, 0.3067922592163086 
73, 0.3118007183074951 
74, 0.34060144424438477 
75, 0.31014370918273926 
76, 0.3029029369354248 
77, 0.33579587936401367 
78, 0.3382689952850342 
79, 0.30982303619384766 
80, 0.33678340911865234 
81, 0.31437206268310547 
82, 0.2987504005432129 
83, 0.2968180179595947 
84, 0.3207967281341553 
85, 0.3504481315612793 
86, 0.32931971549987793 
87, 0.35176563262939453 
88, 0.29105257987976074 
89, 0.2978048324584961 
90, 0.32544612884521484 
91, 0.35680055618286133 
92, 0.3446054458618164 
93, 0.3118460178375244 
94, 0.3037993907928467 
95, 0.33180737495422363 
96, 0.32477831840515137 
97, 0.3293309211730957 
98, 0.3378167152404785 
99, 0.308363676071167 
100, 0.3282184600830078 
