id,file_size,write_time,write_status_code,read_time,read_status_code,storage_mode,max_erasures
61d2062e74fece3a5495cca6,100KB,0.2236342430114746,201,0.21470284461975098,200,erasure_coding_rs,1
61d2062f74fece3a5495cca7,100KB,0.2555837631225586,201,0.2051529884338379,200,erasure_coding_rs,1
61d2062f74fece3a5495cca8,100KB,0.2221059799194336,201,0.20822405815124512,200,erasure_coding_rs,1
61d2063074fece3a5495cca9,100KB,0.24309086799621582,201,0.21580886840820312,200,erasure_coding_rs,1
61d2063074fece3a5495ccaa,100KB,0.25672173500061035,201,0.21589994430541992,200,erasure_coding_rs,1
61d2063174fece3a5495ccab,100KB,0.25205039978027344,201,0.22220516204833984,200,erasure_coding_rs,1
61d2063174fece3a5495ccac,100KB,0.23292326927185059,201,0.25228238105773926,200,erasure_coding_rs,1
61d2063274fece3a5495ccad,100KB,0.23692655563354492,201,0.2351229190826416,200,erasure_coding_rs,1
61d2063274fece3a5495ccae,100KB,0.2393505573272705,201,0.21683716773986816,200,erasure_coding_rs,1
61d2063274fece3a5495ccaf,100KB,0.2529261112213135,201,0.22138357162475586,200,erasure_coding_rs,1
61d2063374fece3a5495ccb0,100KB,0.22725915908813477,201,0.2029590606689453,200,erasure_coding_rs,1
61d2063374fece3a5495ccb1,100KB,0.2411508560180664,201,0.22828054428100586,200,erasure_coding_rs,1
61d2063474fece3a5495ccb2,100KB,0.21677613258361816,201,0.19710373878479004,200,erasure_coding_rs,1
61d2063474fece3a5495ccb3,100KB,0.23685121536254883,201,0.20314979553222656,200,erasure_coding_rs,1
61d2063574fece3a5495ccb4,100KB,0.22691607475280762,201,0.2212214469909668,200,erasure_coding_rs,1
61d2063574fece3a5495ccb5,100KB,0.24519777297973633,201,0.24959659576416016,200,erasure_coding_rs,1
61d2063674fece3a5495ccb6,100KB,0.22458577156066895,201,0.23646926879882812,200,erasure_coding_rs,1
61d2063674fece3a5495ccb7,100KB,0.23873400688171387,201,0.2918107509613037,200,erasure_coding_rs,1
61d2063774fece3a5495ccb8,100KB,0.22295618057250977,201,0.23073649406433105,200,erasure_coding_rs,1
61d2063774fece3a5495ccb9,100KB,0.24987483024597168,201,0.23387694358825684,200,erasure_coding_rs,1
61d2063874fece3a5495ccba,100KB,0.22665667533874512,201,0.21379494667053223,200,erasure_coding_rs,1
61d2063874fece3a5495ccbb,100KB,0.2301182746887207,201,0.20833206176757812,200,erasure_coding_rs,1
61d2063874fece3a5495ccbc,100KB,0.23064947128295898,201,0.24898338317871094,200,erasure_coding_rs,1
61d2063974fece3a5495ccbd,100KB,0.2151780128479004,201,0.23181796073913574,200,erasure_coding_rs,1
61d2063974fece3a5495ccbe,100KB,0.24637937545776367,201,0.24075961112976074,200,erasure_coding_rs,1
61d2063a74fece3a5495ccbf,100KB,0.23170685768127441,201,0.2048206329345703,200,erasure_coding_rs,1
61d2063a74fece3a5495ccc0,100KB,0.23620963096618652,201,0.24175572395324707,200,erasure_coding_rs,1
61d2063b74fece3a5495ccc1,100KB,0.2246568202972412,201,0.2111368179321289,200,erasure_coding_rs,1
61d2063b74fece3a5495ccc2,100KB,0.22002673149108887,201,0.22400856018066406,200,erasure_coding_rs,1
61d2063c74fece3a5495ccc3,100KB,0.2296590805053711,201,0.22965693473815918,200,erasure_coding_rs,1
61d2063c74fece3a5495ccc4,100KB,0.22573089599609375,201,0.21351146697998047,200,erasure_coding_rs,1
61d2063d74fece3a5495ccc5,100KB,0.26300501823425293,201,0.22453594207763672,200,erasure_coding_rs,1
61d2063d74fece3a5495ccc6,100KB,0.23219871520996094,201,0.22731900215148926,200,erasure_coding_rs,1
61d2063d74fece3a5495ccc7,100KB,0.25107789039611816,201,0.19817709922790527,200,erasure_coding_rs,1
61d2063e74fece3a5495ccc8,100KB,0.2218937873840332,201,0.2091684341430664,200,erasure_coding_rs,1
61d2063e74fece3a5495ccc9,100KB,0.217087984085083,201,0.21794581413269043,200,erasure_coding_rs,1
61d2063f74fece3a5495ccca,100KB,0.22704839706420898,201,0.21178054809570312,200,erasure_coding_rs,1
61d2063f74fece3a5495cccb,100KB,0.2191634178161621,201,0.22627830505371094,200,erasure_coding_rs,1
61d2064074fece3a5495cccc,100KB,0.2236919403076172,201,0.23805570602416992,200,erasure_coding_rs,1
61d2064074fece3a5495cccd,100KB,0.2072610855102539,201,0.22443675994873047,200,erasure_coding_rs,1
61d2064174fece3a5495ccce,100KB,0.2412257194519043,201,0.21231627464294434,200,erasure_coding_rs,1
61d2064174fece3a5495cccf,100KB,0.2337808609008789,201,0.22934293746948242,200,erasure_coding_rs,1
61d2064174fece3a5495ccd0,100KB,0.2327570915222168,201,0.22626304626464844,200,erasure_coding_rs,1
61d2064274fece3a5495ccd1,100KB,0.21112942695617676,201,0.20981240272521973,200,erasure_coding_rs,1
61d2064274fece3a5495ccd2,100KB,0.22597002983093262,201,0.22894668579101562,200,erasure_coding_rs,1
61d2064374fece3a5495ccd3,100KB,0.2242422103881836,201,0.21699047088623047,200,erasure_coding_rs,1
61d2064374fece3a5495ccd4,100KB,0.2115342617034912,201,0.2234046459197998,200,erasure_coding_rs,1
61d2064474fece3a5495ccd5,100KB,0.2299492359161377,201,0.23714137077331543,200,erasure_coding_rs,1
61d2064474fece3a5495ccd6,100KB,0.22620105743408203,201,0.21274256706237793,200,erasure_coding_rs,1
61d2064574fece3a5495ccd7,100KB,0.23205304145812988,201,0.23283720016479492,200,erasure_coding_rs,1
61d2064574fece3a5495ccd8,100KB,0.2504584789276123,201,0.216583251953125,200,erasure_coding_rs,1
61d2064674fece3a5495ccd9,100KB,0.22690486907958984,201,0.22346925735473633,200,erasure_coding_rs,1
61d2064674fece3a5495ccda,100KB,0.21831130981445312,201,0.22871851921081543,200,erasure_coding_rs,1
61d2064674fece3a5495ccdb,100KB,0.219895601272583,201,0.21239709854125977,200,erasure_coding_rs,1
61d2064774fece3a5495ccdc,100KB,0.22323131561279297,201,0.21397757530212402,200,erasure_coding_rs,1
61d2064774fece3a5495ccdd,100KB,0.20874476432800293,201,0.23851561546325684,200,erasure_coding_rs,1
61d2064874fece3a5495ccde,100KB,0.23926568031311035,201,0.23333978652954102,200,erasure_coding_rs,1
61d2064874fece3a5495ccdf,100KB,0.23551273345947266,201,0.2079765796661377,200,erasure_coding_rs,1
61d2064974fece3a5495cce0,100KB,0.245941162109375,201,0.20976591110229492,200,erasure_coding_rs,1
61d2064974fece3a5495cce1,100KB,0.22727704048156738,201,0.22779130935668945,200,erasure_coding_rs,1
61d2064a74fece3a5495cce2,100KB,0.21527695655822754,201,0.21105217933654785,200,erasure_coding_rs,1
61d2064a74fece3a5495cce3,100KB,0.22216558456420898,201,0.23049330711364746,200,erasure_coding_rs,1
61d2064a74fece3a5495cce4,100KB,0.252316951751709,201,0.2256307601928711,200,erasure_coding_rs,1
61d2064b74fece3a5495cce5,100KB,0.23288822174072266,201,0.22551298141479492,200,erasure_coding_rs,1
61d2064b74fece3a5495cce6,100KB,0.21968960762023926,201,0.22704315185546875,200,erasure_coding_rs,1
61d2064c74fece3a5495cce7,100KB,0.24917292594909668,201,0.2021617889404297,200,erasure_coding_rs,1
61d2064c74fece3a5495cce8,100KB,0.21476387977600098,201,0.21900010108947754,200,erasure_coding_rs,1
61d2064d74fece3a5495cce9,100KB,0.24699735641479492,201,0.2324812412261963,200,erasure_coding_rs,1
61d2064d74fece3a5495ccea,100KB,0.23015522956848145,201,0.22293519973754883,200,erasure_coding_rs,1
61d2064e74fece3a5495cceb,100KB,0.23753142356872559,201,0.2173619270324707,200,erasure_coding_rs,1
61d2064e74fece3a5495ccec,100KB,0.2559330463409424,201,0.2205188274383545,200,erasure_coding_rs,1
61d2064f74fece3a5495cced,100KB,0.24103736877441406,201,0.22362160682678223,200,erasure_coding_rs,2
61d2064f74fece3a5495ccee,100KB,0.24549508094787598,201,0.23105192184448242,200,erasure_coding_rs,2
61d2065074fece3a5495ccef,100KB,0.24983739852905273,201,0.21106481552124023,200,erasure_coding_rs,2
61d2065074fece3a5495ccf0,100KB,0.23104643821716309,201,0.21583175659179688,200,erasure_coding_rs,2
61d2065074fece3a5495ccf1,100KB,0.2399141788482666,201,0.2212083339691162,200,erasure_coding_rs,2
61d2065174fece3a5495ccf2,100KB,0.23892474174499512,201,0.2280745506286621,200,erasure_coding_rs,2
61d2065174fece3a5495ccf3,100KB,0.23316383361816406,201,0.22771406173706055,200,erasure_coding_rs,2
61d2065274fece3a5495ccf4,100KB,0.23409581184387207,201,0.20833110809326172,200,erasure_coding_rs,2
61d2065274fece3a5495ccf5,100KB,0.23584461212158203,201,0.20882773399353027,200,erasure_coding_rs,2
61d2065374fece3a5495ccf6,100KB,0.23732829093933105,201,0.2260432243347168,200,erasure_coding_rs,2
61d2065374fece3a5495ccf7,100KB,0.2418839931488037,201,0.21103620529174805,200,erasure_coding_rs,2
61d2065474fece3a5495ccf8,100KB,0.2288832664489746,201,0.22061705589294434,200,erasure_coding_rs,2
61d2065474fece3a5495ccf9,100KB,0.25927186012268066,201,0.22861838340759277,200,erasure_coding_rs,2
61d2065574fece3a5495ccfa,100KB,0.23622536659240723,201,0.22843122482299805,200,erasure_coding_rs,2
61d2065574fece3a5495ccfb,100KB,0.21500945091247559,201,0.2014915943145752,200,erasure_coding_rs,2
61d2065574fece3a5495ccfc,100KB,0.24393939971923828,201,0.20080804824829102,200,erasure_coding_rs,2
61d2065674fece3a5495ccfd,100KB,0.2418043613433838,201,0.1900646686553955,200,erasure_coding_rs,2
61d2065674fece3a5495ccfe,100KB,0.22716236114501953,201,0.2153778076171875,200,erasure_coding_rs,2
61d2065774fece3a5495ccff,100KB,0.21672630310058594,201,0.23140692710876465,200,erasure_coding_rs,2
61d2065774fece3a5495cd00,100KB,0.23982644081115723,201,0.2361137866973877,200,erasure_coding_rs,2
61d2065874fece3a5495cd01,100KB,0.2252330780029297,201,0.21693849563598633,200,erasure_coding_rs,2
61d2065874fece3a5495cd02,100KB,0.241929292678833,201,0.22805404663085938,200,erasure_coding_rs,2
61d2065974fece3a5495cd03,100KB,0.22919678688049316,201,0.2304089069366455,200,erasure_coding_rs,2
61d2065974fece3a5495cd04,100KB,0.2177112102508545,201,0.2119150161743164,200,erasure_coding_rs,2
61d2065a74fece3a5495cd05,100KB,0.25609660148620605,201,0.24106049537658691,200,erasure_coding_rs,2
61d2065a74fece3a5495cd06,100KB,0.27339673042297363,201,0.22188973426818848,200,erasure_coding_rs,2
61d2065a74fece3a5495cd07,100KB,0.24011492729187012,201,0.20691275596618652,200,erasure_coding_rs,2
61d2065b74fece3a5495cd08,100KB,0.24229693412780762,201,0.22418689727783203,200,erasure_coding_rs,2
61d2065b74fece3a5495cd09,100KB,0.23180198669433594,201,0.22011542320251465,200,erasure_coding_rs,2
61d2065c74fece3a5495cd0a,100KB,0.23340153694152832,201,0.22769498825073242,200,erasure_coding_rs,2
61d2065c74fece3a5495cd0b,100KB,0.23717427253723145,201,0.21527910232543945,200,erasure_coding_rs,2
61d2065d74fece3a5495cd0c,100KB,0.26419997215270996,201,0.20749545097351074,200,erasure_coding_rs,2
61d2065d74fece3a5495cd0d,100KB,0.21387982368469238,201,0.19683170318603516,200,erasure_coding_rs,2
61d2065e74fece3a5495cd0e,100KB,0.24434304237365723,201,0.19786858558654785,200,erasure_coding_rs,2
61d2065e74fece3a5495cd0f,100KB,0.24872255325317383,201,0.22256016731262207,200,erasure_coding_rs,2
61d2065f74fece3a5495cd10,100KB,0.23492026329040527,201,0.19760632514953613,200,erasure_coding_rs,2
61d2065f74fece3a5495cd11,100KB,0.2512223720550537,201,0.20742368698120117,200,erasure_coding_rs,2
61d2065f74fece3a5495cd12,100KB,0.2668130397796631,201,0.2208399772644043,200,erasure_coding_rs,2
61d2066074fece3a5495cd13,100KB,0.2489032745361328,201,0.19398164749145508,200,erasure_coding_rs,2
61d2066074fece3a5495cd14,100KB,0.2408454418182373,201,0.21322369575500488,200,erasure_coding_rs,2
61d2066174fece3a5495cd15,100KB,0.25133538246154785,201,0.2119431495666504,200,erasure_coding_rs,2
61d2066174fece3a5495cd16,100KB,0.23897957801818848,201,0.2285749912261963,200,erasure_coding_rs,2
61d2066274fece3a5495cd17,100KB,0.2351231575012207,201,0.21303939819335938,200,erasure_coding_rs,2
61d2066274fece3a5495cd18,100KB,0.2460792064666748,201,0.21852374076843262,200,erasure_coding_rs,2
61d2066374fece3a5495cd19,100KB,0.23742151260375977,201,0.20018935203552246,200,erasure_coding_rs,2
61d2066374fece3a5495cd1a,100KB,0.23333287239074707,201,0.20844602584838867,200,erasure_coding_rs,2
61d2066474fece3a5495cd1b,100KB,0.23710131645202637,201,0.22062349319458008,200,erasure_coding_rs,2
61d2066474fece3a5495cd1c,100KB,0.23292255401611328,201,0.2405867576599121,200,erasure_coding_rs,2
61d2066474fece3a5495cd1d,100KB,0.22677135467529297,201,0.20439887046813965,200,erasure_coding_rs,2
61d2066574fece3a5495cd1e,100KB,0.24253082275390625,201,0.22769618034362793,200,erasure_coding_rs,2
61d2066574fece3a5495cd1f,100KB,0.22823262214660645,201,0.2247016429901123,200,erasure_coding_rs,2
61d2066674fece3a5495cd20,100KB,0.2180614471435547,201,0.21038579940795898,200,erasure_coding_rs,2
61d2066674fece3a5495cd21,100KB,0.24376273155212402,201,0.20899200439453125,200,erasure_coding_rs,2
61d2066774fece3a5495cd22,100KB,0.22393321990966797,201,0.21770954132080078,200,erasure_coding_rs,2
61d2066774fece3a5495cd23,100KB,0.25173187255859375,201,0.20361971855163574,200,erasure_coding_rs,2
61d2066874fece3a5495cd24,100KB,0.24705839157104492,201,0.22284793853759766,200,erasure_coding_rs,2
61d2066874fece3a5495cd25,100KB,0.22305631637573242,201,0.2113659381866455,200,erasure_coding_rs,2
61d2066974fece3a5495cd26,100KB,0.23388981819152832,201,0.22820639610290527,200,erasure_coding_rs,2
61d2066974fece3a5495cd27,100KB,0.2231287956237793,201,0.21753716468811035,200,erasure_coding_rs,2
61d2066974fece3a5495cd28,100KB,0.22930908203125,201,0.22080588340759277,200,erasure_coding_rs,2
61d2066a74fece3a5495cd29,100KB,0.32596755027770996,201,0.21129465103149414,200,erasure_coding_rs,2
61d2066a74fece3a5495cd2a,100KB,0.2528083324432373,201,0.23780274391174316,200,erasure_coding_rs,2
61d2066b74fece3a5495cd2b,100KB,0.24922513961791992,201,0.21276521682739258,200,erasure_coding_rs,2
61d2066b74fece3a5495cd2c,100KB,0.225571870803833,201,0.23886322975158691,200,erasure_coding_rs,2
61d2066c74fece3a5495cd2d,100KB,0.22353219985961914,201,0.20039129257202148,200,erasure_coding_rs,2
61d2066c74fece3a5495cd2e,100KB,0.23801732063293457,201,0.2246706485748291,200,erasure_coding_rs,2
61d2066d74fece3a5495cd2f,100KB,0.2498610019683838,201,0.2873814105987549,200,erasure_coding_rs,2
61d2066d74fece3a5495cd30,100KB,0.22884392738342285,201,0.24246907234191895,200,erasure_coding_rs,2
61d2066e74fece3a5495cd31,100KB,0.23992204666137695,201,0.21610713005065918,200,erasure_coding_rs,2
61d2066e74fece3a5495cd32,100KB,0.2557528018951416,201,0.27484893798828125,200,erasure_coding_rs,2
61d2066f74fece3a5495cd33,100KB,0.2716679573059082,201,0.2227017879486084,200,erasure_coding_rs,2
61d2066f74fece3a5495cd34,100KB,0.22076654434204102,201,0.21174263954162598,200,erasure_coding_rs,2
61d2067074fece3a5495cd35,100KB,0.22787737846374512,201,0.21375083923339844,200,erasure_coding_rs,2
61d2067074fece3a5495cd36,100KB,0.2352283000946045,201,0.22849106788635254,200,erasure_coding_rs,2
61d2067174fece3a5495cd37,100KB,0.25507354736328125,201,0.216843843460083,200,erasure_coding_rs,2
61d2067174fece3a5495cd38,100KB,0.2442784309387207,201,0.22811675071716309,200,erasure_coding_rs,2
61d2067274fece3a5495cd39,100KB,0.25213074684143066,201,0.22641634941101074,200,erasure_coding_rs,2
61d2067274fece3a5495cd3a,100KB,0.2451620101928711,201,0.21618223190307617,200,erasure_coding_rs,2
61d2067274fece3a5495cd3b,100KB,0.23188090324401855,201,0.21806049346923828,200,erasure_coding_rs,2
61d2067374fece3a5495cd3c,100KB,0.23816180229187012,201,0.22396588325500488,200,erasure_coding_rs,2
61d2067374fece3a5495cd3d,100KB,0.24692392349243164,201,0.22000765800476074,200,erasure_coding_rs,2
61d2067474fece3a5495cd3e,100KB,0.24268460273742676,201,0.221390962600708,200,erasure_coding_rs,2
61d2067474fece3a5495cd3f,100KB,0.22588586807250977,201,0.23684954643249512,200,erasure_coding_rs,2
61d2067574fece3a5495cd40,100KB,0.2350320816040039,201,0.22945141792297363,200,erasure_coding_rs,2
61d2067574fece3a5495cd41,100KB,0.25258302688598633,201,0.2142956256866455,200,erasure_coding_rs,2
61d2067674fece3a5495cd42,100KB,0.24052023887634277,201,0.22974634170532227,200,erasure_coding_rs,2
61d2067674fece3a5495cd43,100KB,0.23407316207885742,201,0.21933412551879883,200,erasure_coding_rs,2
61d2067774fece3a5495cd44,100KB,0.22891497611999512,201,0.22095036506652832,200,erasure_coding_rs,2
61d2067774fece3a5495cd45,100KB,0.2259197235107422,201,0.19594025611877441,200,erasure_coding_rs,2
61d2067774fece3a5495cd46,100KB,0.21820306777954102,201,0.20963263511657715,200,erasure_coding_rs,2
61d2067874fece3a5495cd47,100KB,0.22406530380249023,201,0.21956205368041992,200,erasure_coding_rs,2
61d2067874fece3a5495cd48,100KB,0.2446596622467041,201,0.21244025230407715,200,erasure_coding_rs,2
61d2067974fece3a5495cd49,100KB,0.2503485679626465,201,0.20618915557861328,200,erasure_coding_rs,2
61d2067974fece3a5495cd4a,100KB,0.2456963062286377,201,0.20849204063415527,200,erasure_coding_rs,2
61d2067a74fece3a5495cd4b,100KB,0.24455976486206055,201,0.18954038619995117,200,erasure_coding_rs,2
61d2067a74fece3a5495cd4c,100KB,0.23390793800354004,201,0.2289412021636963,200,erasure_coding_rs,2
61d2067b74fece3a5495cd4d,100KB,0.2420816421508789,201,0.22449588775634766,200,erasure_coding_rs,2
61d2067b74fece3a5495cd4e,100KB,0.23918962478637695,201,0.22776269912719727,200,erasure_coding_rs,2
61d2067c74fece3a5495cd4f,100KB,0.23704957962036133,201,0.23647165298461914,200,erasure_coding_rs,2
61d2067c74fece3a5495cd50,100KB,0.21142959594726562,201,0.2189924716949463,200,erasure_coding_rs,2
61d2067d74fece3a5495cd51,100KB,0.3544931411743164,201,0.36073780059814453,200,erasure_coding_rs_random_worker,1
61d2067d74fece3a5495cd52,100KB,0.2335951328277588,201,0.35522890090942383,200,erasure_coding_rs_random_worker,1
61d2067e74fece3a5495cd53,100KB,0.25638699531555176,201,0.24602246284484863,200,erasure_coding_rs_random_worker,1
61d2067e74fece3a5495cd54,100KB,0.2479255199432373,201,0.2462635040283203,200,erasure_coding_rs_random_worker,1
61d2067f74fece3a5495cd55,100KB,0.2550547122955322,201,0.25383615493774414,200,erasure_coding_rs_random_worker,1
61d2067f74fece3a5495cd56,100KB,0.24815630912780762,201,0.23611807823181152,200,erasure_coding_rs_random_worker,1
61d2068074fece3a5495cd57,100KB,0.2527577877044678,201,0.22867631912231445,200,erasure_coding_rs_random_worker,1
61d2068074fece3a5495cd58,100KB,0.25452733039855957,201,0.24925661087036133,200,erasure_coding_rs_random_worker,1
61d2068174fece3a5495cd59,100KB,0.2397303581237793,201,0.2507820129394531,200,erasure_coding_rs_random_worker,1
61d2068174fece3a5495cd5a,100KB,0.40592074394226074,201,0.22674560546875,200,erasure_coding_rs_random_worker,1
61d2068274fece3a5495cd5b,100KB,0.23387742042541504,201,0.24248647689819336,200,erasure_coding_rs_random_worker,1
61d2068274fece3a5495cd5c,100KB,0.26081204414367676,201,0.24095535278320312,200,erasure_coding_rs_random_worker,1
61d2068374fece3a5495cd5d,100KB,0.24431157112121582,201,0.24443697929382324,200,erasure_coding_rs_random_worker,1
61d2068374fece3a5495cd5e,100KB,0.2560544013977051,201,0.2396707534790039,200,erasure_coding_rs_random_worker,1
61d2068474fece3a5495cd5f,100KB,0.23937654495239258,201,0.23971343040466309,200,erasure_coding_rs_random_worker,1
61d2068474fece3a5495cd60,100KB,0.2859833240509033,201,0.24148035049438477,200,erasure_coding_rs_random_worker,1
61d2068574fece3a5495cd61,100KB,0.25429797172546387,201,0.22992420196533203,200,erasure_coding_rs_random_worker,1
61d2068574fece3a5495cd62,100KB,0.23940086364746094,201,0.25143909454345703,200,erasure_coding_rs_random_worker,1
61d2068674fece3a5495cd63,100KB,0.2568545341491699,201,0.21848702430725098,200,erasure_coding_rs_random_worker,1
61d2068674fece3a5495cd64,100KB,0.266817569732666,201,0.23839735984802246,200,erasure_coding_rs_random_worker,1
61d2068774fece3a5495cd65,100KB,0.2788839340209961,201,0.24813628196716309,200,erasure_coding_rs_random_worker,1
61d2068774fece3a5495cd66,100KB,0.25527477264404297,201,0.23858189582824707,200,erasure_coding_rs_random_worker,1
61d2068874fece3a5495cd67,100KB,0.22098541259765625,201,0.22919034957885742,200,erasure_coding_rs_random_worker,1
61d2068874fece3a5495cd68,100KB,0.2678086757659912,201,0.2433614730834961,200,erasure_coding_rs_random_worker,1
61d2068974fece3a5495cd69,100KB,0.25469541549682617,201,0.24557161331176758,200,erasure_coding_rs_random_worker,1
61d2068974fece3a5495cd6a,100KB,0.2578582763671875,201,0.23998379707336426,200,erasure_coding_rs_random_worker,1
61d2068a74fece3a5495cd6b,100KB,0.2652719020843506,201,0.2541334629058838,200,erasure_coding_rs_random_worker,1
61d2068a74fece3a5495cd6c,100KB,0.2613365650177002,201,0.24027252197265625,200,erasure_coding_rs_random_worker,1
61d2068b74fece3a5495cd6d,100KB,0.23405742645263672,201,0.2464303970336914,200,erasure_coding_rs_random_worker,1
61d2068b74fece3a5495cd6e,100KB,0.264298677444458,201,0.25959014892578125,200,erasure_coding_rs_random_worker,1
61d2068c74fece3a5495cd6f,100KB,0.26690077781677246,201,0.22971463203430176,200,erasure_coding_rs_random_worker,1
61d2068c74fece3a5495cd70,100KB,0.24483680725097656,201,0.24800419807434082,200,erasure_coding_rs_random_worker,1
61d2068d74fece3a5495cd71,100KB,0.2909274101257324,201,0.22226238250732422,200,erasure_coding_rs_random_worker,1
61d2068d74fece3a5495cd72,100KB,0.24490618705749512,201,0.25124073028564453,200,erasure_coding_rs_random_worker,1
61d2068e74fece3a5495cd73,100KB,0.2585127353668213,201,0.23450326919555664,200,erasure_coding_rs_random_worker,1
61d2068e74fece3a5495cd74,100KB,0.24086618423461914,201,0.24090886116027832,200,erasure_coding_rs_random_worker,1
61d2068f74fece3a5495cd75,100KB,0.26210927963256836,201,0.24859356880187988,200,erasure_coding_rs_random_worker,1
61d2068f74fece3a5495cd76,100KB,0.24227523803710938,201,0.24958276748657227,200,erasure_coding_rs_random_worker,1
61d2069074fece3a5495cd77,100KB,0.2465806007385254,201,0.2352454662322998,200,erasure_coding_rs_random_worker,1
61d2069074fece3a5495cd78,100KB,0.2275228500366211,201,0.22822070121765137,200,erasure_coding_rs_random_worker,1
61d2069174fece3a5495cd79,100KB,0.24651527404785156,201,0.24979877471923828,200,erasure_coding_rs_random_worker,1
61d2069174fece3a5495cd7a,100KB,0.24374055862426758,201,0.24531221389770508,200,erasure_coding_rs_random_worker,1
61d2069274fece3a5495cd7b,100KB,0.2589888572692871,201,0.23669075965881348,200,erasure_coding_rs_random_worker,1
61d2069274fece3a5495cd7c,100KB,0.23907089233398438,201,0.2420368194580078,200,erasure_coding_rs_random_worker,1
61d2069374fece3a5495cd7d,100KB,0.24504637718200684,201,0.2540266513824463,200,erasure_coding_rs_random_worker,1
61d2069374fece3a5495cd7e,100KB,0.22643566131591797,201,0.2345433235168457,200,erasure_coding_rs_random_worker,1
61d2069474fece3a5495cd7f,100KB,0.22705984115600586,201,0.24623465538024902,200,erasure_coding_rs_random_worker,1
61d2069474fece3a5495cd80,100KB,0.2484445571899414,201,0.2451949119567871,200,erasure_coding_rs_random_worker,1
61d2069574fece3a5495cd81,100KB,0.24442028999328613,201,0.2880387306213379,200,erasure_coding_rs_random_worker,1
61d2069574fece3a5495cd82,100KB,0.2525942325592041,201,0.23237824440002441,200,erasure_coding_rs_random_worker,1
61d2069674fece3a5495cd83,100KB,0.24298691749572754,201,0.22460341453552246,200,erasure_coding_rs_random_worker,1
61d2069674fece3a5495cd84,100KB,0.24225163459777832,201,0.2597689628601074,200,erasure_coding_rs_random_worker,1
61d2069774fece3a5495cd85,100KB,0.24270415306091309,201,0.2676582336425781,200,erasure_coding_rs_random_worker,1
61d2069774fece3a5495cd86,100KB,0.2257065773010254,201,0.2204585075378418,200,erasure_coding_rs_random_worker,1
