run,time
1, 2.9168310165405273 
2, 2.8577497005462646 
3, 2.8328802585601807 
4, 2.844752311706543 
5, 2.8437156677246094 
6, 2.8391318321228027 
7, 2.8333005905151367 
8, 2.8386101722717285 
9, 2.8324694633483887 
10, 2.8411648273468018 
11, 2.8470001220703125 
12, 2.843212127685547 
13, 2.86372447013855 
14, 2.8540360927581787 
15, 2.85001802444458 
16, 2.963918447494507 
17, 2.854567050933838 
18, 2.838003396987915 
19, 2.8558948040008545 
20, 2.845388412475586 
21, 2.8479630947113037 
22, 2.841815948486328 
23, 2.8612687587738037 
24, 2.846778154373169 
25, 2.84246826171875 
26, 2.8432440757751465 
27, 2.849034547805786 
28, 4.656307697296143 
29, 2.8457272052764893 
30, 2.839012861251831 
31, 2.8431458473205566 
32, 2.8348493576049805 
33, 2.832568407058716 
34, 2.862016201019287 
35, 2.834827184677124 
36, 2.8351454734802246 
37, 2.8391523361206055 
38, 2.8470311164855957 
39, 2.966662645339966 
40, 2.834759473800659 
41, 2.8538436889648438 
42, 2.851525068283081 
43, 2.8399713039398193 
44, 2.847409725189209 
45, 2.854409694671631 
46, 2.8650012016296387 
47, 2.8597657680511475 
48, 2.8440680503845215 
49, 2.842290163040161 
50, 2.841571569442749 
51, 2.8313841819763184 
52, 2.8419651985168457 
53, 2.8392159938812256 
54, 2.8470070362091064 
55, 2.8507235050201416 
56, 2.8540358543395996 
57, 2.8472297191619873 
58, 2.841853380203247 
59, 2.855496406555176 
60, 2.843283176422119 
61, 2.8381803035736084 
62, 2.842996597290039 
63, 2.850527286529541 
64, 2.843975067138672 
65, 2.848712921142578 
66, 2.849046468734741 
67, 2.842317581176758 
68, 2.852811098098755 
69, 2.845088005065918 
70, 2.8460776805877686 
71, 2.85306978225708 
72, 2.864285469055176 
73, 2.830443859100342 
74, 2.843207597732544 
75, 2.848869800567627 
76, 2.8428232669830322 
77, 2.8540689945220947 
78, 2.8302085399627686 
79, 2.849259853363037 
80, 2.8443756103515625 
81, 2.837346076965332 
82, 2.8323657512664795 
83, 2.845952033996582 
84, 2.856234073638916 
85, 2.858978748321533 
86, 2.8622710704803467 
87, 2.837778329849243 
88, 2.8302485942840576 
89, 2.848393201828003 
90, 2.8674895763397217 
91, 2.8541419506073 
92, 2.838789463043213 
93, 2.8401834964752197 
94, 2.8879764080047607 
95, 2.860997438430786 
96, 2.8484888076782227 
97, 2.843364953994751 
98, 2.8504679203033447 
99, 2.8434009552001953 
100, 2.845400810241699 
