run, time 
1, 0.1269853115081787 
2, 0.05339193344116211 
3, 0.056036949157714844 
4, 0.05595874786376953 
5, 0.05577445030212402 
6, 0.058240413665771484 
7, 0.0580751895904541 
8, 0.06136012077331543 
9, 0.051065921783447266 
10, 0.05747342109680176 
11, 0.0571749210357666 
12, 0.05248689651489258 
13, 0.05757784843444824 
14, 0.061965227127075195 
15, 0.05850815773010254 
16, 0.05914115905761719 
17, 0.0592350959777832 
18, 0.06257414817810059 
19, 0.06228899955749512 
20, 0.0587000846862793 
21, 0.059484243392944336 
22, 0.058982133865356445 
23, 0.0585474967956543 
24, 0.06347799301147461 
25, 0.05167984962463379 
26, 0.05769658088684082 
27, 0.05739998817443848 
28, 0.05160927772521973 
29, 0.05590534210205078 
30, 0.06437516212463379 
31, 0.09329915046691895 
32, 0.08065652847290039 
33, 0.06096196174621582 
34, 0.06381392478942871 
35, 0.062050580978393555 
36, 0.060126304626464844 
37, 0.055023193359375 
38, 0.060967445373535156 
39, 0.06258535385131836 
40, 0.0544281005859375 
41, 0.05706381797790527 
42, 0.05618762969970703 
43, 0.05868721008300781 
44, 0.057489871978759766 
45, 0.06187105178833008 
46, 0.06186819076538086 
47, 0.0604555606842041 
48, 0.0648202896118164 
49, 0.06135129928588867 
50, 0.05947232246398926 
51, 0.05945634841918945 
52, 0.05882740020751953 
53, 0.05150032043457031 
54, 0.05555844306945801 
55, 0.061472177505493164 
56, 0.05416250228881836 
57, 0.06353545188903809 
58, 0.06156158447265625 
59, 0.05750226974487305 
60, 0.06127285957336426 
61, 0.05758166313171387 
62, 0.07192420959472656 
63, 0.06946492195129395 
64, 0.06186032295227051 
65, 0.0580899715423584 
66, 0.056915283203125 
67, 0.06139802932739258 
68, 0.06467771530151367 
69, 0.05283761024475098 
70, 0.056264638900756836 
71, 0.05747699737548828 
72, 0.05634045600891113 
73, 0.062285661697387695 
74, 0.05573391914367676 
75, 0.061025142669677734 
76, 0.06752753257751465 
77, 0.06551790237426758 
78, 0.05345940589904785 
79, 0.06134366989135742 
80, 0.06581759452819824 
81, 0.05497479438781738 
82, 0.06413531303405762 
83, 0.05703163146972656 
84, 0.05592036247253418 
85, 0.06062436103820801 
86, 0.05770230293273926 
87, 0.0578000545501709 
88, 0.06364083290100098 
89, 0.0591282844543457 
90, 0.06145668029785156 
91, 0.06304812431335449 
92, 0.061301469802856445 
93, 0.06646490097045898 
94, 0.060178279876708984 
95, 0.06273031234741211 
96, 0.05908679962158203 
97, 0.05111980438232422 
98, 0.05652666091918945 
99, 0.05891704559326172 
100, 0.05277824401855469 
