run, time 
1, 0.03896927833557129 
2, 0.030975818634033203 
3, 0.02198624610900879 
4, 0.016989946365356445 
5, 0.015989065170288086 
6, 0.01913738250732422 
7, 0.02797865867614746 
8, 0.026979684829711914 
9, 0.0269777774810791 
10, 0.027978181838989258 
11, 0.02597808837890625 
12, 0.028980493545532227 
13, 0.029976367950439453 
14, 0.028977394104003906 
15, 0.026981592178344727 
16, 0.015989065170288086 
17, 0.02997899055480957 
18, 0.031978607177734375 
19, 0.02798318862915039 
20, 0.02797865867614746 
21, 0.019986391067504883 
22, 0.0269777774810791 
23, 0.02598118782043457 
24, 0.027980327606201172 
25, 0.027980804443359375 
26, 0.028980016708374023 
27, 0.02198314666748047 
28, 0.020984888076782227 
29, 0.023981332778930664 
30, 0.026979446411132812 
31, 0.025980234146118164 
32, 0.02198505401611328 
33, 0.024981975555419922 
34, 0.0249783992767334 
35, 0.025978565216064453 
36, 0.028977632522583008 
37, 0.023983240127563477 
38, 0.024981021881103516 
39, 0.02398395538330078 
40, 0.025978565216064453 
41, 0.024982213973999023 
42, 0.02898120880126953 
43, 0.020986080169677734 
44, 0.019985437393188477 
